Date,Monthly Return
2018-01-31,
2018-02-28,-0.09182604884877976
2018-03-31,0.013729411259935986
2018-04-30,-0.005065567195767673
2018-05-31,-0.004860040699688262
2018-06-30,0.029084458684455416
2018-07-31,0.06315548147748062
2018-08-31,-0.04417771978752871
2018-09-30,0.04516270424948354
2018-10-31,0.03658781865670946
2018-11-30,0.06095511103336637
2018-12-31,-0.0605155527949659
2019-01-31,0.016473071030872033
2019-02-28,-0.057968026142941165
2019-03-31,0.04254666810309593
2019-04-30,0.04694842067796423
2019-05-31,0.001426981563516394
2019-06-30,0.04452456940502603
2019-07-31,0.03358228680073805
2019-08-31,0.04579142459794672
2019-09-30,-0.003669792819683493
2019-10-31,-0.00018341693311341167
2019-11-30,-0.011595189536280026
2019-12-31,0.03651678905377986
2020-01-31,0.05510390255348874
2020-02-29,-0.08407521165559928
2020-03-31,-0.16548752732144578
2020-04-30,0.03706209631256718
2020-05-31,0.017215035921318345
2020-06-30,-0.0341492077392066
2020-07-31,0.05729621319929867
2020-08-31,0.04847593288660579
2020-09-30,0.004838107653616364
2020-10-31,-0.026534044870543005
2020-11-30,0.08207618904371405
2020-12-31,0.06279090977695412
2021-01-31,-0.12199150292583816
2021-02-28,0.017445829439901583
2021-03-31,0.08488895597501833
2021-04-30,0.024094367198854272
2021-05-31,0.024268039313496415
2021-06-30,-0.013967818331800275
2021-07-31,0.053964173333287624
2021-08-31,-0.012624940066467527
2021-09-30,-0.061161329350012505
2021-10-31,0.07432803800930876
2021-11-30,-0.06232494802519439
2021-12-31,0.12888451485767405
2022-01-31,0.030400395607973474
2022-02-28,0.02016058784723307
2022-03-31,0.0037694128891592182
2022-04-30,0.04209679978308278
2022-05-31,-0.019037374748669955
2022-06-30,-0.00024415554687273744
2022-07-31,0.02002843487538053
2022-08-31,-0.03833563485293001
2022-09-30,-0.08558690672113944
2022-10-31,0.06836844280060261
2022-11-30,0.07036149157398253
2022-12-31,0.0
