Date,Monthly Return
2018-01-31,
2018-02-28,-0.03175185593835672
2018-03-31,-0.22424645662146758
2018-04-30,0.10434740448152713
2018-05-31,-0.031201019338043423
2018-06-30,0.2044743612738502
2018-07-31,-0.1306604479146567
2018-08-31,0.011806542102351658
2018-09-30,-0.12229000204006502
2018-10-31,0.2740114899082402
2018-11-30,0.03901336950578127
2018-12-31,-0.0504451205714469
2019-01-31,-0.07746391633639815
2019-02-28,0.04188646728344536
2019-03-31,-0.12510938574404096
2019-04-30,-0.1471092382028042
2019-05-31,-0.22426582233190806
2019-06-30,0.20684812952665022
2019-07-31,0.08122252974300093
2019-08-31,-0.06622236595163389
2019-09-30,0.0676388894701141
2019-10-31,0.3074272210164204
2019-11-30,0.047694647129001844
2019-12-31,0.2678971533628465
2020-01-31,0.5551598573434688
2020-02-29,0.02677646887053875
2020-03-31,-0.2155570713684315
2020-04-30,0.492137319488021
2020-05-31,0.06793886833783369
2020-06-30,0.2931856328270819
2020-07-31,0.3250108843981532
2020-08-31,0.7414521252787116
2020-09-30,-0.13908741409927106
2020-10-31,-0.09549891131606025
2020-11-30,0.4627358021475634
2020-12-31,0.24325228028976542
2021-01-31,0.12450585757436827
2021-02-28,-0.14874045049393914
2021-03-31,-0.011206569460840976
2021-04-30,0.06214724771921709
2021-05-31,-0.11871335524117266
2021-06-30,0.08713734718910104
2021-07-31,0.01103427987887895
2021-08-31,0.07060538379906944
2021-09-30,0.05404233150359339
2021-10-31,0.436529595729082
2021-11-30,0.02761218887377903
2021-12-31,-0.07685451947850863
2022-01-31,-0.11360931817914044
2022-02-28,-0.0707681586632628
2022-03-31,0.2380088093327557
2022-04-30,-0.19194510982164714
2022-05-31,-0.1291974857378615
2022-06-30,-0.11188774122303657
2022-07-31,0.32376526434081954
2022-08-31,-0.07248867234513756
2022-09-30,-0.03758929611475259
2022-10-31,-0.14216779156971604
2022-11-30,-0.14432626046795272
2022-12-31,-0.3673343490707852
