Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,34.51612854003906,34.648956298828125,34.38330078125,34.573055267333984,25.98275375366211,17059833
2018-01-03,34.582542419433594,34.886146545410156,34.37381362915039,34.8292236328125,26.175273895263672,14183151
2018-01-04,34.8292236328125,35.02846145629883,34.724857330322266,34.90512466430664,26.232309341430664,13046517
2018-01-05,34.93358612060547,34.99051284790039,34.734344482421875,34.97153854370117,26.282222747802734,13167517
2018-01-08,34.83871078491211,34.91461181640625,34.468692779541016,34.582542419433594,25.98988151550293,19964341
2018-01-09,34.573055267333984,34.76280975341797,34.497154235839844,34.544593811035156,25.96135902404785,16876226
2018-01-10,34.47817611694336,34.734344482421875,34.44971466064453,34.60151672363281,26.0041446685791,18755825
2018-01-11,34.76280975341797,34.819732666015625,34.554080963134766,34.68690872192383,26.068309783935547,15102555
2018-01-12,34.75332260131836,34.91461181640625,34.5920295715332,34.667930603027344,26.054054260253906,20240700
2018-01-16,34.69639587402344,35.08538818359375,34.60151672363281,34.724857330322266,26.096837997436523,30536699
2018-01-17,34.93358612060547,35.455406188964844,34.886146545410156,35.275142669677734,26.510393142700195,25332363
2018-01-18,35.265655517578125,35.265655517578125,34.819732666015625,35.09487533569336,26.37491226196289,19946528
2018-01-19,35.284629821777344,35.370018005371094,34.629981994628906,35.04743957519531,26.339263916015625,31133684
2018-01-22,35.0,35.1707763671875,34.84819793701172,35.0379524230957,26.332134246826172,21380495
2018-01-23,34.93358612060547,35.180267333984375,34.667930603027344,34.93358612060547,26.253700256347656,18527212
2018-01-24,35.09487533569336,35.1707763671875,34.84819793701172,35.0379524230957,26.332134246826172,18673191
2018-01-25,35.07590103149414,35.426944732666016,35.00948715209961,35.32258224487305,26.54604148864746,18988232
2018-01-26,35.38899230957031,37.08728790283203,35.38899230957031,37.01138687133789,27.815231323242188,51441419
2018-01-29,37.00189971923828,37.40986633300781,36.7836799621582,37.0208740234375,27.822362899780273,36779014
2018-01-30,36.25237274169922,36.764705657958984,35.436431884765625,35.86337661743164,26.95246696472168,48483684
2018-01-31,35.977230072021484,36.043643951416016,34.94307327270508,35.14231491088867,26.410566329956055,35859926
2018-02-01,34.734344482421875,35.48387145996094,34.734344482421875,34.94307327270508,26.504117965698242,29697926
2018-02-02,34.724857330322266,35.341556549072266,34.639469146728516,34.734344482421875,26.345800399780273,25588907
2018-02-05,34.61100769042969,34.819732666015625,32.25806427001953,32.89373779296875,24.949710845947266,42463657
2018-02-06,32.40986633300781,33.66223907470703,32.25806427001953,33.47248458862305,25.38868522644043,56035067
2018-02-07,33.330169677734375,33.82352828979492,33.178367614746094,33.1878547668457,25.17279052734375,30955980
2018-02-08,33.20683288574219,33.36812210083008,31.878557205200195,31.907020568847656,24.2012882232666,45850792
2018-02-09,32.438331604003906,32.66603469848633,31.49905014038086,32.40986633300781,24.58269500732422,49851776
2018-02-12,32.68500900268555,33.083492279052734,32.286529541015625,32.88425064086914,24.942514419555664,38743670
2018-02-13,32.79886245727539,33.235294342041016,32.64706039428711,33.149906158447266,25.144012451171875,21559570
2018-02-14,32.92219924926758,33.52941131591797,32.78937530517578,33.3870964050293,25.32391929626465,24494749
2018-02-15,33.55787658691406,33.89942932128906,33.28273010253906,33.880455017089844,25.698129653930664,22588379
2018-02-16,33.927894592285156,34.78178405761719,33.851993560791016,34.402278900146484,26.09393310546875,27659595
2018-02-20,34.1745719909668,34.6204948425293,34.041744232177734,34.16508483886719,25.914020538330078,27202370
2018-02-21,34.12713623046875,34.715370178222656,33.89942932128906,33.927894592285156,25.734111785888672,25872327
2018-02-22,34.032257080078125,34.29791259765625,33.785579681396484,33.90891647338867,25.7197208404541,23983454
2018-02-23,34.08918380737305,34.44022750854492,33.99430847167969,34.402278900146484,26.09393310546875,17940029
2018-02-26,34.43074035644531,35.30360412597656,34.35483932495117,35.189754486083984,26.691225051879883,25407302
2018-02-27,35.1707763671875,35.332069396972656,34.85768508911133,34.91461181640625,26.48253059387207,23543093
2018-02-28,35.13282775878906,35.370018005371094,34.44971466064453,34.44971466064453,26.12990951538086,28360927
2018-03-01,34.26945114135742,34.411766052246094,33.396583557128906,33.8045539855957,25.640554428100586,30282896
2018-03-02,33.72865295410156,34.22201156616211,33.58633804321289,34.108158111572266,25.87084197998047,22271336
2018-03-05,33.98482131958008,34.4212532043457,33.937381744384766,34.26945114135742,25.993183135986328,22319609
2018-03-06,34.38330078125,34.38330078125,33.91840744018555,34.041744232177734,25.82046127319336,18003479
2018-03-07,33.776092529296875,34.23149871826172,33.72865295410156,34.08918380737305,25.85645294189453,23440328
2018-03-08,34.14611053466797,34.629981994628906,34.08918380737305,34.629981994628906,26.26664161682129,21646630
2018-03-09,34.734344482421875,35.02846145629883,34.658443450927734,34.886146545410156,26.4609432220459,19300743
2018-03-12,35.02846145629883,35.10436248779297,34.629981994628906,34.734344482421875,26.345800399780273,26571656
2018-03-13,34.91461181640625,35.06641387939453,34.563568115234375,34.86717224121094,26.44654083251953,29560695
2018-03-14,34.95256042480469,35.09487533569336,34.326377868652344,34.487667083740234,26.158693313598633,23378458
2018-03-15,34.487667083740234,34.92409896850586,34.487667083740234,34.70588302612305,26.324207305908203,20508310
2018-03-16,34.76280975341797,35.14231491088867,34.743831634521484,34.89563751220703,26.468141555786133,34125253
2018-03-19,34.91461181640625,34.91461181640625,34.23149871826172,34.468692779541016,26.144302368164062,20003761
2018-03-20,34.50664138793945,34.67741775512695,34.26945114135742,34.468692779541016,26.144302368164062,20295824
2018-03-21,34.6204948425293,34.84819793701172,34.34535217285156,34.411766052246094,26.10112762451172,19071392
2018-03-22,34.184059143066406,34.28842544555664,33.65275192260742,33.776092529296875,25.618974685668945,22094686
2018-03-23,33.67172622680664,33.68121337890625,32.67552185058594,32.72296142578125,24.82017707824707,29385731
2018-03-26,33.14041519165039,33.34914779663086,32.561668395996094,33.244781494140625,25.21597671508789,24926468
2018-03-27,33.37760925292969,33.73814010620117,32.99810028076172,33.2163200378418,25.194385528564453,28835227
2018-03-28,33.37760925292969,33.9753303527832,33.320682525634766,33.49146270751953,25.403079986572266,26349684
2018-03-29,33.700191497802734,33.842506408691406,33.27324676513672,33.67172622680664,25.539812088012695,24804731
2018-04-02,33.60531234741211,33.90891647338867,32.9791259765625,33.254268646240234,25.223169326782227,28323299
2018-04-03,33.311195373535156,33.90891647338867,33.13093185424805,33.851993560791016,25.676538467407227,21347927
2018-04-04,33.51043701171875,34.37381362915039,33.43453598022461,34.27893829345703,26.000381469726562,22010682
2018-04-05,33.842506408691406,34.15559768676758,33.709678649902344,33.89942932128906,25.712522506713867,25781789
2018-04-06,33.73814010620117,34.032257080078125,33.10246658325195,33.36812210083008,25.309528350830078,22288200
2018-04-09,33.49146270751953,34.08918380737305,33.41556167602539,33.64326477050781,25.518224716186523,20457297
2018-04-10,34.15559768676758,34.25047302246094,33.88994216918945,34.108158111572266,25.87084197998047,20667254
2018-04-11,33.89942932128906,34.22201156616211,33.7666015625,33.956356048583984,25.755704879760742,13879915
2018-04-12,34.184059143066406,34.629981994628906,34.12713623046875,34.45920181274414,26.137100219726562,23817976
2018-04-13,34.544593811035156,34.629981994628906,34.27893829345703,34.45920181274414,26.137100219726562,17774340
2018-04-16,34.629981994628906,34.84819793701172,34.52561569213867,34.658443450927734,26.28822898864746,15932369
2018-04-17,34.86717224121094,34.89563751220703,34.411766052246094,34.468692779541016,26.144302368164062,17675580
2018-04-18,34.51612854003906,34.715370178222656,34.4212532043457,34.6204948425293,26.259445190429688,14652497
2018-04-19,34.52561569213867,34.810245513916016,34.411766052246094,34.658443450927734,26.28822898864746,16636652
2018-04-20,34.629981994628906,34.90512466430664,34.60151672363281,34.75332260131836,26.36019515991211,22371993
2018-04-23,34.7912712097168,35.0,34.724857330322266,34.91461181640625,26.48253059387207,25381058
2018-04-24,35.01897430419922,35.360530853271484,34.886146545410156,35.16128921508789,26.669639587402344,27106350
2018-04-25,35.02846145629883,35.14231491088867,34.639469146728516,34.800758361816406,26.396177291870117,27730213
2018-04-26,34.91461181640625,35.199241638183594,34.86717224121094,34.9620475769043,26.518510818481445,20405651
2018-04-27,34.89563751220703,35.2087287902832,34.819732666015625,35.10436248779297,26.62645721435547,14425149
2018-04-30,35.22770309448242,35.275142669677734,34.53510284423828,34.734344482421875,26.345800399780273,28295789
2018-05-01,33.75711441040039,34.20303726196289,32.86527633666992,33.58633804321289,25.47504425048828,51278154
2018-05-02,33.36812210083008,33.55787658691406,32.96015167236328,33.10246658325195,25.1080322265625,29550260
2018-05-03,33.03605270385742,33.092979431152344,32.65654754638672,32.9791259765625,25.014480590820312,23517902
2018-05-04,32.78937530517578,33.19734191894531,32.609107971191406,33.05502700805664,25.072046279907227,19795912
2018-05-07,33.007591247558594,33.330169677734375,32.93169021606445,33.14041519165039,25.13681411743164,21580018
2018-05-08,33.12144088745117,33.29222106933594,32.93169021606445,33.1878547668457,25.17279052734375,28269650
2018-05-09,33.225807189941406,33.5958251953125,33.083492279052734,33.36812210083008,25.309528350830078,20430209
2018-05-10,33.20683288574219,33.50094985961914,33.10246658325195,33.244781494140625,25.46212387084961,30906653
2018-05-11,33.330169677734375,33.73814010620117,33.27324676513672,33.68121337890625,25.796388626098633,21619964
2018-05-14,33.69070053100586,34.07969665527344,33.67172622680664,34.022769927978516,26.057985305786133,21485052
2018-05-15,33.69070053100586,33.946868896484375,33.66223907470703,33.861480712890625,25.934457778930664,19345643
2018-05-16,33.89942932128906,34.041744232177734,33.74762725830078,33.851993560791016,25.927188873291016,21870711
2018-05-17,33.8045539855957,33.946868896484375,33.62428665161133,33.880455017089844,25.948986053466797,13021432
2018-05-18,33.785579681396484,33.91840744018555,33.61479949951172,33.81404113769531,25.89812469482422,15734639
2018-05-21,33.880455017089844,34.032257080078125,33.700191497802734,33.965843200683594,26.01439094543457,17802903
2018-05-22,33.965843200683594,34.24098587036133,33.861480712890625,33.88994216918945,25.95625114440918,14477322
2018-05-23,33.851993560791016,34.184059143066406,33.8045539855957,34.12713623046875,26.137922286987305,20358642
2018-05-24,34.117645263671875,34.24098587036133,33.937381744384766,34.051231384277344,26.07978057861328,17523066
2018-05-25,33.98482131958008,34.07969665527344,33.71916580200195,33.851993560791016,25.927188873291016,15005376
2018-05-29,33.55787658691406,33.89942932128906,33.51043701171875,33.870967864990234,25.941720962524414,28179639
2018-05-30,34.108158111572266,34.39278793334961,34.06072235107422,34.20303726196289,26.1960506439209,29093773
2018-05-31,34.108158111572266,34.34535217285156,34.051231384277344,34.08918380737305,26.108856201171875,30926468
2018-06-01,34.402278900146484,34.4212532043457,34.25996017456055,34.39278793334961,26.341379165649414,22345011
2018-06-04,34.544593811035156,34.68690872192383,34.37381362915039,34.582542419433594,26.486717224121094,19015319
2018-06-05,34.639469146728516,34.76280975341797,34.47817611694336,34.573055267333984,26.479450225830078,21476093
2018-06-06,34.53510284423828,34.69639587402344,34.33586120605469,34.51612854003906,26.43584632873535,19368093
2018-06-07,34.6204948425293,34.715370178222656,34.50664138793945,34.6204948425293,26.515783309936523,17083337
2018-06-08,34.658443450927734,34.8292236328125,34.582542419433594,34.7912712097168,26.64657974243164,16453783
2018-06-11,34.91461181640625,34.91461181640625,34.4212532043457,34.44022750854492,26.377714157104492,19505640
2018-06-12,34.52561569213867,34.53510284423828,34.29791259765625,34.44022750854492,26.377714157104492,16371887
2018-06-13,34.50664138793945,34.639469146728516,34.34535217285156,34.36432647705078,26.319583892822266,16029232
2018-06-14,34.36432647705078,34.52561569213867,34.20303726196289,34.30739974975586,26.275978088378906,19959387
2018-06-15,34.33586120605469,34.52561569213867,34.184059143066406,34.497154235839844,26.421316146850586,49156979
2018-06-18,34.27893829345703,34.36432647705078,33.89942932128906,34.30739974975586,26.275978088378906,24143451
2018-06-19,34.051231384277344,34.497154235839844,34.032257080078125,34.36432647705078,26.319583892822266,18484630
2018-06-20,34.43074035644531,34.70588302612305,34.35483932495117,34.5920295715332,26.493980407714844,21354251
2018-06-21,34.411766052246094,34.497154235839844,34.29791259765625,34.44022750854492,26.377714157104492,16893090
2018-06-22,34.6204948425293,34.76280975341797,34.53510284423828,34.639469146728516,26.530311584472656,27018447
2018-06-25,34.45920181274414,34.5920295715332,34.28842544555664,34.51612854003906,26.43584632873535,20424517
2018-06-26,34.53510284423828,34.715370178222656,34.44022750854492,34.51612854003906,26.43584632873535,25435023
2018-06-27,34.44022750854492,34.67741775512695,34.326377868652344,34.35483932495117,26.312313079833984,29396165
2018-06-28,34.25996017456055,34.6204948425293,34.25996017456055,34.497154235839844,26.421316146850586,16506167
2018-06-29,34.582542419433594,34.70588302612305,34.4212532043457,34.4212532043457,26.363187789916992,20974705
2018-07-02,34.15559768676758,34.50664138793945,34.15559768676758,34.468692779541016,26.399518966674805,14556372
