Date,Monthly Return
2018-01-31,
2018-02-28,-0.08884423391537333
2018-03-31,-0.013968061676158938
2018-04-30,-0.027242031802973354
2018-05-31,0.10905119068531377
2018-06-30,-0.06302705875481263
2018-07-31,0.00916285420430274
2018-08-31,-0.06526731423320076
2018-09-30,-0.0585680408595175
2018-10-31,-0.13644083782155347
2018-11-30,0.13058757579620717
2018-12-31,-0.14789257812922052
2019-01-31,0.22922598483675705
2019-02-28,0.08629585903133274
2019-03-31,-0.0031688898561080814
2019-04-30,0.01710062304535165
2019-05-31,-0.19566753112382074
2019-06-30,0.13526736297718212
2019-07-31,0.021599416225441814
2019-08-31,0.011091208875960712
2019-09-30,-0.04456386588954864
2019-10-31,0.05644923717298145
2019-11-30,0.13205411258140654
2019-12-31,0.060500066596967716
2020-01-31,-0.025978359151904606
2020-02-29,0.006825070401702549
2020-03-31,-0.06499995480290532
2020-04-30,0.04211224314959283
2020-05-31,0.023289144234748926
2020-06-30,0.0400694623690645
2020-07-31,0.16374592675923805
2020-08-31,0.14345463529159996
2020-09-30,0.024213627924509762
2020-10-31,0.03643102297388934
2020-11-30,-0.13564610550363831
2020-12-31,-0.11630476250127264
2021-01-31,0.09066309530105499
2021-02-28,-0.06331014407665558
2021-03-31,-0.04639128055168129
2021-04-30,0.018612464788344774
2021-05-31,-0.0735657068955421
2021-06-30,0.059917755266867045
2021-07-31,-0.1392979893224996
2021-08-31,-0.14447460879256302
2021-09-30,-0.11341998239567386
2021-10-31,0.11408309141541251
2021-11-30,-0.22680977151031778
2021-12-31,-0.06853291503970205
2022-01-31,0.05892756104457919
2022-02-28,-0.16376498771289683
2022-03-31,0.03431883133234925
2022-04-30,-0.10762873126864148
2022-05-31,-0.010711659569634602
2022-06-30,0.18355025902610556
2022-07-31,-0.21384582680009656
2022-08-31,0.0675841634133072
2022-09-30,-0.16161829268353278
2022-10-31,-0.20515066088762413
2022-11-30,0.3771624887372562
2022-12-31,0.006053025073466944
