Date,Monthly Return
2018-01-31,
2018-02-28,-0.03870333825342964
2018-03-31,-0.015401366554582463
2018-04-30,-0.055204453719259194
2018-05-31,-0.014358256874286601
2018-06-30,-0.011393205339761625
2018-07-31,0.037437516927493864
2018-08-31,0.021613991315887038
2018-09-30,0.032290998098557955
2018-10-31,-0.2366245353629105
2018-11-30,0.0902950419684041
2018-12-31,-0.0852982643190372
2019-01-31,0.18254603255195523
2019-02-28,0.03957278251272989
2019-03-31,0.021501744281799073
2019-04-30,-0.005882480660322376
2019-05-31,-0.0839207272904896
2019-06-30,0.08591247419516712
2019-07-31,0.07498179045448938
2019-08-31,-0.07496688019739395
2019-09-30,0.0729727695599931
2019-10-31,-0.08038794949284866
2019-11-30,0.01725875193515014
2019-12-31,-0.003049654344516428
2020-01-31,0.07229197658332631
2020-02-29,-0.08502713896103187
2020-03-31,-0.14767581274245
2020-04-30,0.13188516122016214
2020-05-31,0.00808422385615426
2020-06-30,-0.03306642384697278
2020-07-31,0.017967924721135953
2020-08-31,0.01614250400917716
2020-09-30,-0.013299998008315717
2020-10-31,-0.0822716654033041
2020-11-30,0.12225605501233527
2020-12-31,0.01910605235197771
2021-01-31,-0.0537812725379212
2021-02-28,0.011831526598020226
2021-03-31,0.12049092381261395
2021-04-30,0.06468564972126356
2021-05-31,0.024429254648665077
2021-06-30,0.019827526808061213
2021-07-31,-0.03840633386128156
2021-08-31,0.007063616917582616
2021-09-30,-0.010046955189757512
2021-10-31,-0.09954658176048903
2021-11-30,-0.007825126933081461
2021-12-31,0.14141775581154414
2022-01-31,-0.0006734679799497156
2022-02-28,-0.07175478845504657
2022-03-31,0.06130108220238606
2022-04-30,0.016843575574914338
2022-05-31,0.0628861922034818
2022-06-30,0.016926059257977633
2022-07-31,-0.07365958864527511
2022-08-31,-0.005517457123138447
2022-09-30,-0.07504851908713606
2022-10-31,0.1639589766503151
2022-11-30,0.08956041215291566
2022-12-31,-0.053794350675337776
