Date,Monthly Return
2018-01-31,
2018-02-28,-0.08786368744548112
2018-03-31,0.0020658424072605985
2018-04-30,-0.0752179240382328
2018-05-31,0.0022984403010013477
2018-06-30,0.08598528932438931
2018-07-31,0.056305462420614516
2018-08-31,-0.025999991734225958
2018-09-30,0.00638121720079976
2018-10-31,0.005187677069615759
2018-11-30,0.08506884660410807
2018-12-31,-0.08678686103777844
2019-01-31,0.019822896495986786
2019-02-28,0.034682558016459364
2019-03-31,0.05975452375794532
2019-04-30,0.04487979136892584
2019-05-31,-0.0003904331885487
2019-06-30,0.03195386795527422
2019-07-31,-0.025318671676117233
2019-08-31,0.06979119517913723
2019-09-30,0.009635292450305366
2019-10-31,0.0005103544535176585
2019-11-30,-0.009768863559664442
2019-12-31,0.013231979612006173
2020-01-31,0.039145587698924844
2020-02-29,-0.07034263303006749
2020-03-31,-0.08421603392766908
2020-04-30,0.10149896853402085
2020-05-31,-0.005593862681049444
2020-06-30,0.013201174516407344
2020-07-31,0.04082860769606844
2020-08-31,0.017434190736077992
2020-09-30,-0.003308347339651685
2020-10-31,-0.038311689312844344
2020-11-30,0.08207697931229085
2020-12-31,0.035544088395118356
2021-01-31,-0.07909679209351417
2021-02-28,-0.05403826078569618
2021-03-31,0.10364162367298113
2021-04-30,0.01915875439047854
2021-05-31,0.02622082300164741
2021-06-30,0.008871947589476958
2021-07-31,0.05925591955001486
2021-08-31,-0.0035677632696667905
2021-09-30,-0.03164534770608274
2021-10-31,0.07439671847171114
2021-11-30,-0.011262509961321943
2021-12-31,0.09452895813480788
2022-01-31,-0.0010940230340127366
2022-02-28,-0.05636231055086882
2022-03-31,0.02895368882366478
2022-04-30,0.0258693988481562
2022-05-31,-0.023062351584853813
2022-06-30,0.0004126700750122225
2022-07-31,0.04980196101939893
2022-08-31,-0.015374906033664093
2022-09-30,-0.04593281586579723
2022-10-31,0.1122137409114552
2022-11-30,0.021643151609321398
2022-12-31,-0.020069337344889027
